Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Congo, Rep.",COG,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,0,0,1000,..,3390,5000,70000,150000,221800,330000,383653,558192,917499,1287631,1807000,2948304,3718748,3884757,4283134,4659762,4930100,5216000,5424000,5056000,5000000,4945000,4890000
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.035896203,..,0.114851132,0.164558508,2.238273128,4.66137735,6.700122977,9.686162466,10.92882772,15.40785724,24.49838337,33.21959414,45.04565141,71.12245865,87.01408675,88.39351294,94.96552148,100.8003873,104.076947,107.4114077,108.8938839,98.92979331,95.34053637,91.90582005,88.61766768
"Congo, Rep.",COG,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,125,250,1311,1392,438,500,..,..,..,..,..,1000
"Congo, Rep.",COG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.003015397,0.00584969,0.02983041,0.030863383,0.009474855,0.010555257,..,..,..,..,..,0.018122222
"Congo, Rep.",COG,Fixed telephone subscriptions,IT.MLT.MAIN,16905,17915,19177,20553,21410,22000,22000,22000,22000,22000,22000,22000,7000,13820,15907,13754,13404,9050,11600,13400,14200,14932,15679,16300,17000,17000,17000,..,17000,17000
"Congo, Rep.",COG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.697888994,0.719491781,0.749138727,0.780786713,0.790755583,0.789716456,0.767277699,0.745346581,0.724057434,0.703457269,0.683668678,0.664574867,0.205464052,0.393679703,0.439083299,0.36724919,0.345809816,0.225602183,0.279828851,0.313543365,0.323105894,0.331071866,0.339169527,0.344101385,0.350075524,0.341297202,0.332635777,..,0.315955296,0.308077781
Costa Rica,CRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0.001113325,0.081509754,0.279912479,0.416829206,0.84105704,1.640221288,2.666378698,3.904323257,5.800253023,9.559482135,19.89485113,20.33361481,20.79230671,22.07,25.1,28.4,32.29,34.33,36.5,39.212196,47.5,45.96,53,59.76295014,65.88044919,71.58166462,73.47972844,81.20259644,80.53018608
Costa Rica,CRI,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,474,639,767,1294,1463,1517,2400,5749,6029,6614,6722
Costa Rica,CRI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103.5528909,137.9210315,163.6091103,272.8742537,305.0846751,312.925128,489.8622997,1161.4247,1205.934341,1310.335824,1319.562146
Costa Rica,CRI,Mobile cellular subscriptions,IT.CEL.SETS,0,3008,4533,6985,18750,46531,64387,108770,138178,211614,326944,502478,778299,923084,1101305,1443717,1508219,1886570,1950318,3128372,4153067,5378082,7111981,7020412,7535599,8330664,8840342,8495585,8550243,7512370
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.091525382,0.134418726,0.201946668,0.528834303,1.28101219,1.731322478,2.859443511,3.556311657,5.34058892,8.104561295,12.25279663,18.69090043,21.84734051,25.69838959,33.22393826,34.24168851,42.27015824,43.14156532,68.34419181,89.63932463,114.7201792,149.9751271,146.3990044,155.4435575,170.0362804,178.5944273,169.9306983,169.3935546,147.4714563
Costa Rica,CRI,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,8989,14878,27931,44914,83327,95000,109939,182654,396262,419782,448594,484883,516337,558656,639087,744041,834784,904734,992725
Costa Rica,CRI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,0.21919445,0.357296125,0.661064505,1.048045247,1.91758572,2.156822324,2.463274051,4.040356225,8.656964751,9.060526828,9.568984642,10.22505397,10.76734852,11.52389824,13.04433552,15.031271,16.69754679,17.9241816,19.48767186
Costa Rica,CRI,Fixed telephone subscriptions,IT.MLT.MAIN,304863,326789,364119,430000,478939,525682,684636,742415,802597,898734,944950,1037986,1159223,1343193,1388503,1329505,1436695,1437733,1499601,1060384,1031719,995089,968459,881217,859514,838346,813641,767835,640302,559882
Costa Rica,CRI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.520765376,9.9433139,10.79735539,12.43193516,13.50823317,14.47218091,18.4093947,19.51727273,20.65658112,22.68171691,23.42421086,25.31102129,27.83881473,31.79038402,32.40000821,30.5956029,32.61785104,32.21359473,33.17158253,23.16575122,22.26850527,21.22630119,20.42254635,18.37631345,17.72996598,17.11138938,16.43734467,15.35841707,12.68537418,10.99075443
Cote d'Ivoire,CIV,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0.000200256,0.00840978,0.018828361,0.060974439,0.118685917,0.231461671,0.395747702,0.497929361,0.758669629,0.849282415,1.039238205,1.524900791,1.8,1.9,2,2.7,2.9,4.4,6.6,10,16.7,25.3,34.8,37.54653613,36.28895457,..
Cote d'Ivoire,CIV,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,14,39,54,78,117,144,212,292,1145,1493
Cote d'Ivoire,CIV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.535724444,0.665758319,1.809980959,2.444821068,3.444062595,5.037425922,6.044648291,8.675200691,11.64774692,44.52385028,56.59960706
Cote d'Ivoire,CIV,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,0,0,13549,36000,91212,257134,472952,728545,1027058,1280696,1674332,2349439,4065421,7467708,10449036,13200000,15599044,17344242,18099532,19390902,22104575,25407610,27451250,31747233,33807850,37376603,40095246
Cote d'Ivoire,CIV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.092389244,0.237927446,0.585089343,1.603822418,2.874272516,4.322932867,5.960338191,7.276843066,9.31711727,12.80033348,21.67656203,38.95266643,53.29626495,65.72716178,75.97078842,82.4790839,83.99950843,87.79127782,97.60192256,109.3922913,115.2314132,129.9121104,134.8579514,145.340692,152.0010217
Cote d'Ivoire,CIV,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,413,826,1239,10000,10000,10000,10000,..,..,46167,56281,126857,109707,136380,142825,175918,216723,260097
Cote d'Ivoire,CIV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,0.002346643,0.004596423,0.006750383,0.053319354,0.052161475,0.051005916,0.049852569,..,..,0.214259977,0.254809235,0.56013233,0.472342739,0.572478854,0.584450845,0.701728773,0.842737656,0.986027365
Cote d'Ivoire,CIV,Fixed telephone subscriptions,IT.MLT.MAIN,81284,83869,90165,103268,115790,129808,142322,170001,219283,263667,293568,324839,238000,257932,258515,270573,247573,356502,282070,283343,276494,276135,272145,242684,277248,289108,305562,302398,271724,264073
Cote d'Ivoire,CIV,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.657509496,0.654591353,0.679380842,0.751836509,0.815436202,0.885147466,0.94061972,1.090489995,1.367734299,1.602384199,1.7419305,1.885142122,1.352302693,1.435308345,1.408454618,1.442677749,1.291377286,1.818371096,1.4061914,1.37994297,1.314843959,1.281536134,1.232122018,1.071562108,1.19368937,1.213581291,1.250383121,1.206251648,1.05661165,1.001100375
Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0.097213389,0.268318997,0.51402859,0.858982368,1.729609312,3.273220279,4.405359119,6.644882544,11.55857318,17.76,22.75,30.91,33.14,37.98,41.44,44.24,50.58,56.55,57.78997899,61.93997315,66.7476,68.57,69.84503592,72.69726967,67.09619204,75.29462599,79.07978368,78.32093274
Croatia,HRV,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,506,739,1336,1689,2122,2672,7199,60251,79937,92507,90474
Croatia,HRV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117.7996972,172.6384624,313.0595999,396.8805051,500.661926,635.6450322,1724.580288,14607.96391,19554.81167,22755.5333,22352.0634
Croatia,HRV,Mobile cellular subscriptions,IT.CEL.SETS,2019,6320,11382,21664,33688,64943,120420,182500,295000,1033000,1755000,2312600,2537300,2835500,3649700,4395200,5034582,4554777,4675017,4928352,5115140,4971351,4721015,4461352,4415660,4414347,4315580,4388476,4404652,4375699
Croatia,HRV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.04241594,0.133534424,0.242297135,0.465111985,0.729688271,1.419553878,2.656869946,4.062862388,6.619638065,23.32842149,39.81329719,52.60932085,57.81181824,64.68011685,83.36344562,100.5587794,115.4078488,104.6441053,107.6879222,113.8670083,118.5954693,115.7237473,110.3918348,104.8370208,104.3182481,104.888678,103.1730226,105.5834549,106.6423198,106.58744
Croatia,HRV,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,3400,26200,116200,251800,387050,527989,717354,837862,892835,919222,954720,984485,986215,1043795,1095881,1128273,1154773,1030973
Croatia,HRV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,0.077468247,0.597643823,2.654144829,5.760989408,8.872356803,12.13032746,16.52408147,19.3583655,20.70054501,21.39776781,22.32428673,23.13434905,23.29894535,24.80146614,26.19934174,27.14540571,27.95854736,25.11342137
Croatia,HRV,Fixed telephone subscriptions,IT.MLT.MAIN,891217,954616,1027430,1205220,1287061,1389026,1488065,1557969,1633564,1721139,1781000,1825000,1871300,1887600,1882500,1831050,1846700,1878080,1859190,1865729,1848031,1743540,1668265,1568981,1476506,1435977,1401354,1355662,1333661,1299329
Croatia,HRV,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,18.72303442,20.16995213,21.8716698,25.87528927,27.87797779,30.36196733,32.83171546,34.68391042,36.65627944,38.8687861,40.40312381,41.51691194,42.63715582,43.05772829,42.99851669,41.89300895,42.33195016,43.14810611,42.82600643,43.10669764,42.84694138,40.58634812,39.00916102,36.86938258,34.88187931,34.12004746,33.50231672,32.61621521,32.28965713,31.65029217
Cuba,CUB,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,9.17E-05,0.031949001,0.068220214,0.226699199,0.314690541,0.541182549,1.079751722,3.770585038,5.241269054,8.407984759,9.738062208,11.15960131,11.69,12.94,14.33,15.9,16.0172908,21.2,27.93,29.07018437,37.30509742,42.97867519,57.14840432,62.67892362,67.97080866,74
Cuba,CUB,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0,0,..,1,1,32,96,182,401,775
Cuba,CUB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.089080249,0,0,..,0.088441501,0.088301959,2.823087349,8.466164664,16.05200709,35.38188257,68.4229076
Cuba,CUB,Mobile cellular subscriptions,IT.CEL.SETS,0,234,500,1152,1939,2427,2994,4056,5136,6536,8579,17851,35356,75797,135534,152715,198252,331736,621156,1003015,1315141,1681645,1995698,2530752,3335346,3987900,4613782,5373316,6042629,6661763
Cuba,CUB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.002179504,0.004634218,0.010628814,0.017808184,0.022186077,0.027243612,0.036743484,0.046334262,0.058743011,0.076840626,0.159388895,0.314858169,0.673729252,1.203507642,1.356110797,1.762064263,2.952183467,5.53284137,8.934883401,11.70400913,14.93852238,17.68808824,22.38236037,29.45174834,35.18185629,40.68858498,47.39153727,53.31661061,58.81512183
Cuba,CUB,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1946,2246,2883,3706,4421,5013,5360,7793,8157,14428,33536,98838,182732,231654
Cuba,CUB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.017296053,0.019987593,0.025679832,0.033013143,0.039344393,0.04453188,0.047506262,0.068922492,0.072027883,0.127285996,0.295751378,0.871730745,1.612319884,2.045218095
Cuba,CUB,Fixed telephone subscriptions,IT.MLT.MAIN,339057,336945,349000,349471,353163,356158,370800,387642,433762,488606,574415,665639,724261,768196,855958,961573,1055118,1088089,1119786,1163625,1193415,1216522,1237276,1264817,1295857,1322002,1349188,1384173,1447134,1502230
Cuba,CUB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,3.17661185,3.138346261,3.234684418,3.224359692,3.243523386,3.255767992,3.374058621,3.511666056,3.913170171,4.391399577,5.144936253,5.943390557,6.449810285,6.828187352,7.60069056,8.538778295,9.377891378,9.683116562,9.974303244,10.36560141,10.62071676,10.80670482,10.96611164,11.1862363,11.44266719,11.66290137,11.89838414,12.20811996,12.76866079,13.26283155
Curacao,CUW,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.85551074,68.12721625,..,..,..
Curacao,CUW,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,2,202,227,399,465,507,605,647,735
Curacao,CUW,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,13.15028142,1313.206173,1455.977525,2525.636156,2912.365969,3165.287966,3797.007581,4109.475931,4743.557474
Curacao,CUW,Mobile cellular subscriptions,IT.CEL.SETS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,201097,204024,206294,204702,203502,192569,190489,186644,187184,186390,184236,182000
Curacao,CUW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,138.3374494,136.7526409,135.4390572,132.2219136,129.7894052,121.5544558,119.1695809,115.8905198,115.5478188,114.5239383,112.7349716,110.9127141
Curacao,CUW,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31800,35582,37000,38663,40000,42713,49348,51836,53297,55000
Curacao,CUW,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.87778617,22.98326411,23.59784175,24.40507,25.02392913,26.5212478,30.46229251,31.84968541,32.61271294,33.51757845
Curacao,CUW,Fixed telephone subscriptions,IT.MLT.MAIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83080,78846,68070,63868,63715,61130,62571,59231,61709,58805,53500,54000
Curacao,CUW,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.1518983,52.84867821,44.69028001,41.25386747,40.63612128,38.58681244,39.14430674,36.77756253,38.09268073,36.13166044,32.7369297,32.90816793
Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0.05006043,0.056367482,0.111034621,0.410120685,0.673343541,4.378272095,8.890539159,11.34239866,15.25539437,18.81875904,28.32,30.09,33.83,32.81,35.83,40.77,42.31,49.81,52.99,56.85989235,60.6898684,65.4548,69.33,71.71574092,75.9002054,80.74318897,84.43358252,86.06362996,90.80194723
Cyprus,CYP,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,307,457,1710,1122,2796,2760,5325,20484,7578,9854,30171
Cyprus,CYP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,275.9260374,406.2810878,1506.546871,980.8841245,2426.457762,2377.287601,4550.546963,17363.95733,6372.01895,8221.436474,24989.21201
Cyprus,CYP,Mobile cellular subscriptions,IT.CEL.SETS,5131,9739,15288,22938,44453,70781,91968,116429,151649,218324,314355,417933,551752,658234,782503,867785,988312,1016739,977521,1034071,1090944,1110935,1099621,1110802,1111123,1133780,1176801,1200378,1243151,1239960
Cyprus,CYP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.862497899,1.594988536,2.44295302,3.589671362,6.773274417,10.62299265,13.62085308,17.04920193,21.9622013,31.3009319,44.55776045,58.55863808,76.32480288,89.8,105.1751344,114.4986146,127.2941783,127.5867737,119.3408619,123.1330079,126.5596288,128.2983023,128.1609557,131.1454545,130.9823176,132.6368741,136.1722981,137.0450965,139.994482,139.6351351
Cyprus,CYP,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,2500,5879,10033,17070,31900,63084,97613,147276,176024,194455,212149,220580,229195,243611,260640,278483,295686,313462,326565,332080
Cyprus,CYP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,0.354358611,0.823735463,1.387882141,2.328785812,4.28172043,8.323525531,12.57251417,18.48111432,21.48992797,23.15491784,24.6112529,25.47407322,26.71270396,28.76162928,30.72497937,32.57873187,34.21499653,35.78741866,36.77533784,37.3963964
Cyprus,CYP,Fixed telephone subscriptions,IT.MLT.MAIN,268898,290852,310990,330364,347343,366363,386013,404710,424060,440091,434978,427427,424104,418365,420030,408319,409279,413323,414512,413192,405024,373196,349108,327874,323707,320573,317241,311559,323914,311439
Cyprus,CYP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,45.20053791,47.63380282,49.69479067,51.70015649,52.92442481,54.98469158,57.1701718,59.26343535,61.4134685,63.09548387,61.65527994,59.88888889,58.66703555,57.07571623,56.45564516,53.87504948,52.71496651,51.86635713,50.60578684,49.20123839,46.98654292,43.09920314,40.68857809,38.71003542,38.15949546,37.50269069,36.70921083,35.57015641,36.4768018,35.07195946
Czech Republic,CZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0.581319529,1.259217838,1.45357584,1.940378193,2.915698695,3.895906065,6.832802018,9.780527888,14.69717212,23.93,34.3,35.5,35.27,47.93,51.93,62.97,64.43,68.82,70.49,73.43000782,74.1104,74.23171164,75.6688387,76.4811987,78.71917285,80.68816754,80.86694441,81.33889705
Czech Republic,CZE,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3200,4934,8773,11354,14921,21607,126705,269310,450120,599619,723194
Czech Republic,CZE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,305.5064677,470.0799002,834.6664878,1079.865539,1417.625471,2048.822219,11991.38925,25419.94205,42344.59537,56186.87259,67601.75729
Czech Republic,CZE,Mobile cellular subscriptions,IT.CEL.SETS,1242,4651,14043,30429,48900,200315,526339,965476,1944553,4346009,6947151,8610177,9708683,10782567,11775878,12406199,13228631,13780165,13062617,12934100,13167700,13521900,13719300,13913100,12454575.01,12485045,12636359,12704262,13101360,12999812
Czech Republic,CZE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.012004115,0.044924055,0.135567335,0.293688747,0.472090064,1.935352848,5.091136981,9.35244502,18.86741175,42.23784093,67.63845379,83.98320136,94.81935781,105.304275,114.7951481,120.4647441,127.7198404,132.1804643,124.5463764,122.7549747,124.6172225,127.7906207,129.5920015,131.365859,117.4805076,117.5742832,118.7512323,119.1135078,122.5662254,121.3916805
Czech Republic,CZE,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,2500,6200,15300,34690,235996,709063,1112500,1496720,1759586,2036110,2261179,2509100,2656980,2856168,2994818,2946626,3069970,3146091,3222835,3739614,3845426
Czech Republic,CZE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.024296913,0.060364085,0.149235374,0.338798117,2.304774705,6.912180314,10.80242448,14.45053834,16.87809213,19.413424,21.46040086,23.7457622,25.11016376,26.97925752,28.27672043,27.79469536,28.91055035,29.56565123,30.21688169,34.98494603,35.90842117
Czech Republic,CZE,Fixed telephone subscriptions,IT.MLT.MAIN,1707398,1818638,1972293,2177951,2444156,2817215,3279773,3741492,3806137,3871651,3860843,3675470,3626294,3427666,3217340,2887583,2402774,2477927,2526857,2367400,2203900,2117400,2001000,2001900,1906594,1758590,1640094,1511942,1494175,1335224
Czech Republic,CZE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,16.50225604,17.56624246,19.03998479,21.02072692,23.59635508,27.21865598,31.72437081,36.24336413,36.9298003,37.62766691,37.58971856,35.85033584,35.41601557,33.47513472,31.36369295,28.03855936,23.19831219,23.76847747,24.09248338,22.46852328,20.85739322,20.01078696,18.90137215,18.90170509,17.98436565,16.56101029,15.41291946,14.1757715,13.97834957,12.46826379
